grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,categoria_revista,SJR_Q,cites,ano,vol,fasc,pags,DOI,autores,id
GORAS,Artículos publicados,Publicado en revista especializada,Herramienta ¿Gerencia del Valor¿ para el diagnóstico financiero en las Empresas Sociales del Estado,Venezuela,Espacios ,0798-1015,B,Q3,13,2017,38,23 ,14 - 25,,JORGE IVAN JIMENEZ SANCHEZ,1135
GORAS,Artículos publicados,Publicado en revista especializada,Necesidad de reconocimiento y síndrome de selfie: un análisis relacional basado en minería de datos,Colombia,Ingenierías USBMed ,2027-5846,C,Sin categorÃ­a,9,2017,8,1 ,71 - 76,http://dx.doi.org/10.21500/20275846.2835,VICTOR DANIEL GIL VERA,1136
GORAS,Artículos publicados,Publicado en revista especializada,Liderazgo Espiritual y Procesos de Conocimiento Organizacional: Nuevas Relaciones en el Campo de la Gestión del Conocimiento.,Venezuela,Espacios ,0798-1015,B,Q3,NA,2016,37,37 ,24 - 35,,"CARLOS MARIO DURANGO YEPES, LORENA MARTINEZ SOTO",1137
GORAS,Artículos publicados,Publicado en revista especializada,Gestión del Conocimiento en el area de arquitectura: aprendizajes y Saberes en Medellín,Venezuela,Revista Venezolana de Gerencia ,1315-9984,C,Q3,2,2016,21,76 ,627 - 641,10.52080/rvg.v26i94,"GLORIA MARIA ISAZA ZAPATA, JUAN SANTIAGO CALLE PIEDRAHITA",1138
GORAS,Artículos publicados,Publicado en revista especializada,Aplicación de inductores generadores de valor para la gestión en microempresas,Colombia,Revista En Contexto ,2346-3279,C,Sin categorÃ­a,23,2016,4,5 ,99 - 116,,JORGE IVAN JIMENEZ SANCHEZ,1139
GORAS,Artículos publicados,Publicado en revista especializada,Development of a general crowdsourcing maturity model,Colombia,Cuadernos De Administración ,0120-4645,A2,Sin categorÃ­a,2,2016,32,55 ,72 - 86,,"CARLOS MARIO DURANGO YEPES, VICTOR DANIEL GIL VERA",1140
GORAS,Artículos publicados,Publicado en revista especializada,La formación en los postgrados en administración: Desarrollo de competencias para la investigación,Venezuela,Espacios ,0798-1015,B,Q3,11,2016,37,10 ,E - 1,"NA","JORMARIS MARTINEZ GOMEZ, MARIO LEON RESTREPO MUNERA, JUAN GUILLERMO SALDARRIAGA RIOS",1142
GORAS,Artículos publicados,Publicado en revista especializada,Un Acercamiento a la Comprensión del Perfil de la Inteligencia Emocional.,Colombia,"Revista Latinoamericana De Ciencias Sociales, Niñez Y Juventud ",1692-715X,A2,Sin categorÃ­a,58,2016,14,1 ,331 - 345,10.11600/1692715x.14122220814,"JUAN SANTIAGO CALLE PIEDRAHITA, GLORIA MARIA ISAZA ZAPATA",1143
GORAS,Artículos publicados,Publicado en revista especializada,Distancia a la frontera e impacto asimétrico en los sectores económicos por las políticas de desregulación,Colombia,Revista Lasallista de Investigacion ,1794-4449,A2,Q3,NA,2016,13,1 ,31 - 48,,"GONZALO JIMENEZ JARAMILLO, CONRADO DE JESUS GIRALDO ZULUAGA",1144
GORAS,Artículos publicados,Publicado en revista especializada,Capacidad de innovación de proceso y desempeño innovador: efecto mediador de la capacidad de innovación de producto.,Colombia,Ad-Minister Revista Escuela De Administración ,1692-0279,A2,Sin categorÃ­a,NA,2015,27,N/A ,75 - 93, 10.17230/ad-minister.27. 4,CARLOS MARIO DURANGO YEPES,1146
GORAS,Artículos publicados,Publicado en revista especializada,Exploring knowledge management maturity from funcionalist and interpretivist perspectives,Colombia,Entramado ,1900-3803,B,Sin categorÃ­a,NA,2015,11,1 ,94 - 104,http://dx.doi.org/10.18041/entramado.2015v11n1.21112,"CARLOS MARIO DURANGO YEPES, JOSE ENRIQUE ARIAS PEREZ",1150
GORAS,Artículos publicados,Publicado en revista especializada,METODOLOGÍA PARA EVALUAR LA MADUREZ DE LA GESTIÓN DEL CONOCIMIENTO EN ALGUNAS GRANDES EMPRESAS COLOMBIANAS,Colombia,Tecnura ,0123-921X,A2,Sin categorÃ­a,NA,2015,19,43 ,14 - 30,,MARTHA ELENA QUINTERO MUNOZ,1151
GORAS,Artículos publicados,Publicado en revista especializada,Bioética y tecnología digital: una puerta a la investigación desde la perspectiva de las ciencias sociales,Colombia,Produccion y Limpia ,1909-0455,A2,Sin categorÃ­a,NA,2014,9,"NA ",101 - 117,,"GONZALO JIMENEZ JARAMILLO, CONRADO DE JESUS GIRALDO ZULUAGA",1152
GORAS,Artículos publicados,Publicado en revista especializada,Aportes de la ética de Emmanuel Lévinas para el concepto de responsabilidad social empresarial,Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,B,Sin categorÃ­a,6,2013,38, ,16 - 26,,"ALEXANDER MARIN LOPEZ, ELKIN HORACIO QUIROS LIZARAZO",1154
GORAS,Artículos publicados,Publicado en revista especializada,Impactos de responsabilidad social-Fundación Universitaria Monserrate,Colombia,Revista Venezolana de Gerencia ,1315-9984,Sin categorÃ­a,Q3,NA,2012,17,59 ,498 - 511,,"CARLOS ANDRES ARISTIZABAL BOTERO, CLAUDIA CONSUELO** GONZALEZ RAMIREZ, NUBIA BOLIVAR, CLAUDIA CONSUELO GONZALEZ RAMIREZ, GUSTAVO DURAN  HERRERA",1155
GORAS,Artículos publicados,Publicado en revista especializada,"Asociaciones entre madurez de gestión del conocimiento y desempeño innovador: organización y personas, e interpretación",Colombia,Revista Lasallista de Investigacion ,1794-4449,A2,Q4,NA,2012,9,1 ,86 - 95,,JOSE ENRIQUE ARIAS PEREZ,1156
GORAS,Artículos publicados,Publicado en revista especializada,Reflexiones criticas sobre las dinámicas del emprendimiento en la educación superior,Colombia,Revista De Investigaciones ,0121-067X,C,Sin categorÃ­a,0,2012,1,19 ,17 - 37,,"MARTHA DEL SOCORRO ALZATE CARDENAS, OVIDIO HERRERA RIVERA, GLORIA LUCILA AGUDELO RESTREPO",1157
GORAS,Artículos publicados,Publicado en revista especializada,Los procesos de transferencia de conocimiento en algunas universidades colombianas,Brasil,Revista Escenario  ,2011-9097,Sin categorÃ­a,Sin categorÃ­a,NA,2011,1,11 ,34 - 48,http://revistas.cecar.edu.co/escenarios/article/view/242/226,CARLOS ANDRES ARISTIZABAL BOTERO,1158
GORAS,Artículos publicados,Publicado en revista especializada,Transferencia de conocimiento orientada a la innovación social en la relación ciencia-tecnología y sociedad,Colombia,Revista Pensamiento Y Gestión ,0122-5073,Sin categorÃ­a,Sin categorÃ­a,NA,2011,31,1 ,137 - 166,,"JOSE ENRIQUE ARIAS PEREZ, CARLOS ANDRES ARISTIZABAL BOTERO",1160
GORAS,Artículos publicados,Publicado en revista especializada,"El Dato, la información, el conocimiento y su productividad en empresas del sector público de Medellín",Colombia,Semestre Económico ,0120-6346,A2,Sin categorÃ­a,NA,2011,14,28 ,95 - 110,http://www.scielo.org.co/pdf/seec/v14n28/v14n28a7.pdf,"CARLOS ANDRES ARISTIZABAL BOTERO, JOSE ENRIQUE ARIAS PEREZ",1163
GORAS,Artículos publicados,Publicado en revista especializada,Las prácticas: acciones intencionadas que configuran sentidos que enriquecen la construcción de personas y profesionales comprometidos socialmente,Colombia,Revista Escenario  ,2011-9097,Sin categorÃ­a,Sin categorÃ­a,NA,2010,1,8 ,57 - 77,,CARLOS ANDRES ARISTIZABAL BOTERO,1164
GORAS,Artículos publicados,Publicado en revista especializada,Construcción de una herramienta para la identificación de conocimientos clave en el proceso de I+D+i en la UPB,Colombia,Revista Ciencias Estrategicas ,1794-8347,C,Sin categorÃ­a,NA,2009,17,21 ,75 - 88,,CARLOS MARIO DURANGO YEPES,1166
GORAS,Artículos publicados,Publicado en revista especializada,El Seminario de Investigación y su Relación con las Diferentes Metodologías y Estrategias de Enseñanza Aprendizaje,Colombia,Investigacion y Educacion en Enfermeria ,0120-5307,A2,Sin categorÃ­a,NA,2008,26,2 ,72 - 79,https://www.researchgate.net/profile/Jorge_Toro6/publication/262463994_Seminar_research_and_the_relation_with_different_strategies_and_methodologies_of_learning_and_teaching/links/542ade2e0cf29bbc126a786e.pdf,"CARLOS ANDRES ARISTIZABAL BOTERO, JORGE ARBEY TORO OCAMPO, BEATRIZ ELENA OSPINA RAVE",1170
GORAS,Artículos publicados,Publicado en revista especializada,Prospectiva del Marketing Social en Empresas de Servicio. El Marketing Social: Más allá de las Acciones de Responsabilidad Social Empresarial,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,Sin categorÃ­a,Sin categorÃ­a,NA,2007,10,17 ,25 - 40,,"CARLOS ANDRES ARISTIZABAL BOTERO, MARIO LEON RESTREPO MUNERA, JOSE ENRIQUE ARIAS PEREZ",1172
GORAS,Artículos publicados,Publicado en revista especializada,La Influencia de la Dimensión Humana en la Gestión del Conocimiento,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,Sin categorÃ­a,Sin categorÃ­a,NA,2007,10,17 ,78 - 83,,CARLOS ANDRES ARISTIZABAL BOTERO,1174
GORAS,Artículos publicados,Publicado en revista especializada,Impactos del Mercadeo Social en Organizaciones de Servicios,Colombia,Semestre Económico ,0120-6346,C,Sin categorÃ­a,NA,2007,10,19 ,113 - 123,,"CARLOS ANDRES ARISTIZABAL BOTERO, JOSE ENRIQUE ARIAS PEREZ, MARIO LEON RESTREPO",1178
GORAS,Artículos publicados,Publicado en revista especializada,Aspectos Financieros mínimos para desarrollar procesos de negociación internacional con visión estratégica hacia el TLC con Estados Unidos.,Colombia,Revista Tecnológico de Antioquía ,0121-6945,Sin categorÃ­a,Sin categorÃ­a,NA,2006,N/A,N/A ,6 - 13,,MARTHA DEL SOCORRO ALZATE CARDENAS,1180
GORAS,Artículos publicados,Publicado en revista especializada,"Breve Análisis del sector cosmético colombiano y de aseo frente a la preparación para el Tratado de Libre Comercio con Estados Unidos, en el ámbito de la competitividad.",Colombia,Revista Tecnológico de Antioquía ,0121-6945,Sin categorÃ­a,Sin categorÃ­a,NA,2006,1,N/A ,7 - 26,,MARTHA DEL SOCORRO ALZATE CARDENAS,1181
GORAS,Artículos publicados,Publicado en revista especializada,Diagnóstico para el montaje del centro de gestión empresarial en la facultad de administración,Colombia,Revista Tecnológico de Antioquía ,0121-6945,Sin categorÃ­a,Sin categorÃ­a,NA,2006,1,N/A ,105 - 117,,"ANA ISABEL GIRALDO DIAZ, NANCY PATRICIA CEBALLOS ATEHORTUA, MARTHA DEL SOCORRO ALZATE CARDENAS",1182
GORAS,Artículos publicados,Publicado en revista especializada,Importancia de la investigación como eje transversal del conocimiento.,Colombia,Revista Tecnológico de Antioquía ,0121-6945,Sin categorÃ­a,Sin categorÃ­a,NA,2005,1,N/A ,1 - 7,,MARTHA DEL SOCORRO ALZATE CARDENAS,1183
GORAS,Artículos publicados,Publicado en revista especializada,"Fundamentación teórica, metodológica y operativa de la línea de investigación en organizaciones",Colombia,Textos Y Argumentos ,1692-1135,Sin categorÃ­a,Sin categorÃ­a,NA,2004,4, ,7 - 60,,YOMAR JAVIER SANCHEZ CAICEDO,1185
GESNE,Artículos publicados,Publicado en revista especializada,Neurociencia y comportamiento del consumidor: análisis estadístico de su evolución y tendencias en su investigación,,Cuadernos Latinoamericanos De Administración ,1900-5016,C,Sin categorÃ­a,0,2022,18,35 ,1 - 18,10.18270/cuaderlam.v18i35.3855,"ANA MARIA BARRERA RODRIGUEZ, PEDRO LUIS DUQUE HURTADO",997
GESNE,Artículos publicados,Publicado en revista especializada,Tree of Science with Scopus: A Shiny Application,,Issues in Science and Technology Librarianship ,1092-1206,A2,Q3,0,2022,100, ,1 - 7,10.29173/istl2698,"SEBASTIAN ROBLEDO GIRALDO, PEDRO LUIS DUQUE HURTADO",999
GESNE,Artículos publicados,Publicado en revista especializada,"Tree of Science - ToS: A Web-Based Tool for Scientific Literature Recommendation. Search Less, Research More!",Estados Unidos,Issues in Science and Technology Librarianship ,1092-1206,A2,Q3,0,2022,100, , - ,10.29173/istl2696,"SEBASTIAN ROBLEDO GIRALDO, MARTHA VIVIANA ZULUAGA ROJAS, OSCAR DAVID ARBELAEZ ECHEVERRI, GERMAN AUGUSTO OSORIO ZULUAGA, NESTOR DARIO DUQUE MENDEZ",1000
GESNE,Artículos publicados,Publicado en revista especializada,Brexit and migration: literature review,Colombia,Apuntes Del Cenes ,2256-5779,C,Sin categorÃ­a,NA,2022,41,74 ,111 - 139,10.19053/01203053.v41.n74.2022.13735,"MARIA ISABEL GUERRERO MOLINA, JUAN FELIPE SALAZAR ACEVEDO, JULIAN TABORDA GIRALDO",1001
GESNE,Artículos publicados,Publicado en revista especializada,Tendencias emergentes en la literatura sobre el compromiso del cliente: un análisis bibliométrico,,Estudios Gerenciales ,0123-5923,C,Q4,1,2022,38,162 ,120 - 132,10.18046/j.estger.2022.162.4528,"PEDRO LUIS DUQUE HURTADO, EDISON JAIR DUQUE OLIVA",1002
GESNE,Artículos publicados,Publicado en revista especializada,Referral campaigns for software startups: The impact of network characteristics on product adoption,Estados Unidos,Journal of Business Research ,0148-2963,A1,Q1,1,2022,145, ,309 - 324,10.1016/j.jbusres.2022.03.007,"FABIAN EGGERS, HANS RISSELADA, THOMAS NIEMAND, SEBASTIAN ROBLEDO GIRALDO",1003
GESNE,Artículos publicados,Publicado en revista especializada,La comunicación de la responsabilidad social: aproximación a la literatura desde una visión ética del ejercicio,Colombia,ANAGRAMAS ,2248-4086,C,Sin categorÃ­a,NA,2022,20,40 ,146 - 176,,"DAVID ANDRES DIEZ GOMEZ, JULIANA DIAZ OSPINA, SEBASTIAN ROBLEDO GIRALDO, MARIA DEL PILAR RODRIGUEZ CORDOBA",1004
GESNE,Artículos publicados,Publicado en revista especializada,Marco de referencia y tendencias de investigación de economía colaborativa,Colombia,Revista En Contexto ,2346-3279,C,Sin categorÃ­a,0,2022,10,16 ,1 - 37,10.53995/23463279.1159,"JOSE DAVID GIRALDO CASTELLANOS, PEDRO LUIS DUQUE HURTADO",1005
GESNE,Artículos publicados,Publicado en revista especializada,Características del desarrollo portuario del Caribe colombiano,Colombia,Revista En Contexto ,2346-3279,C,Sin categorÃ­a,NA,2022,10,N/A ,223 - 242,10.53995/23463279.1157,"YASMIN ALEXANDRA VASQUEZ SUAREZ, MARIA ISABEL GUERRERO MOLINA, DIANA MERCEDES VALDES MOSQUERA",1006
GESNE,Artículos publicados,Publicado en revista especializada,Scientometric Overview of Coffee By-Products and Their Applications,Suiza,Molecules ,1420-3049,A1,Q1,4,2021,26,4 ,1 - 12,10.3390/molecules26247605,"DANIEL DAVID DURAN ARANGUREN, SEBASTIAN ROBLEDO GIRALDO, EDUARDO GOMEZ RESTREPO, JORGE WILLIAM ARBOLEDA VALENCIA, NATALIA ANDREA TARAZONA LIZCANO",1008
GESNE,Artículos publicados,Publicado en revista especializada,Desigualdades Rurales en Colombia: Aportaciones para el Logro de los Objetivos de Desarrollo Sostenible,Colombia,Revista Lasallista De Investigación ,2256-3938,C,Sin categorÃ­a,1,2021,18,2 ,178 - 200,10.22507/rli,"MARTHA DEL SOCORRO ALZATE CARDENAS, CAROLINA RINCON ZAPATA, ALBA LUCIA RESTREPO RUIZ, HERNANDO EMILIO ZABALA SALAZAR, OLGA LUCIA ARBOLEDA ALVAREZ",1009
GESNE,Artículos publicados,Publicado en revista especializada,Organizational communication: a bibliometric analysis from 2005 to 2020,Colombia,Revista Clío América ,2389-7848,C,Sin categorÃ­a,3,2021,15,29 ,1 - 20,10.21676/23897848.4311,PEDRO LUIS DUQUE HURTADO,1011
GESNE,Artículos publicados,Publicado en revista especializada,Gestión pedagógica en tiempos de crisis del COVID-19: Una dinámica pensada desde la práctica interdisciplinaria,Venezuela,Utopia y Praxis Latinoamericana ,2477-9555,Sin categorÃ­a,Sin categorÃ­a,7,2021,25,N/A  ,97 - 109,,YAMARU DEL VALLE CHIRINOS ARAQUE,1012
GESNE,Artículos publicados,Publicado en revista especializada,Valor en Riesgo y simulación: una revisión sistemática,Colombia,Economicas Cuc ,0120-3932,Sin categorÃ­a,Sin categorÃ­a,1,2021,43,1 ,1 - 23,10.17981/econcuc.43.1.2022.Econ.3,"PEDRO LUIS DUQUE HURTADO, RICARDO ALFREDO ROJAS MEDINA, ALBERTO ANTONIO AGUDELO AGUIRRE",1013
GESNE,Artículos publicados,Publicado en revista especializada,Estructuración de un consultorio empresarial para la competitividad organizacional como unidad académico-administrativa,Colombia,Revista En Contexto ,2346-3279,C,Sin categorÃ­a,NA,2021,9,N/A ,107 - 126,,"MARIA ISABEL GUERRERO MOLINA, LAURA CRISTINA ZAPATA VASQUEZ, MARIA ISABEL ZAPATA VASQUEZ",1014
GESNE,Artículos publicados,Revisión (Survey),Economía Social y Economía Solidaria: un análisis bibliométrico y revisión de literatura,España,REVESCO Revista de Estudios Cooperativos ,1885-8031,A2,Q2,NA,2021,138,"NA ",1 - 25,10.5209/reve.75566,JOSE DAVID GIRALDO CASTELLANOS,1016
GESNE,Artículos publicados,Publicado en revista especializada,Responsabilidad Social Corporativa y Emprendimiento: evolución y tendencias de investigación,Colombia,Desarrollo Gerencial ,2145-5147,B,Sin categorÃ­a,NA,2021,13,1 ,1 - 34,10.17081/dege.13.1.4210,"PEDRO LUIS DUQUE HURTADO, VIVIANA ALEJANDRA RAMOS ENRIQUEZ, JAIME ANDRES VIEIRA SALAZAR",1017
GESNE,Artículos publicados,Publicado en revista especializada,Neuroeconomía: una revisión basada en técnicas de mapeo científico,Colombia,"Revista De Investigación, Desarrollo E Innovación ",2027-8306,B,Sin categorÃ­a,11,2021,11,2 ,243 - 260,10.19053/20278306.v11.n2.2021.12754,"PEDRO LUIS DUQUE HURTADO, IVAN ALONSO MONTOYA RESTREPO, LUZ ALEXANDRA MONTOYA RESTREPO, DAMIAND FELIPE TREJOS SALAZAR",1018
GESNE,Artículos publicados,Publicado en revista especializada,"MARKET ORIENTATION: IMPORTANCE, EVOLUTION, AND EMERGING APPROACHES USING SCIENTOMETRIC ANALYSIS",Colombia,Criterio Libre ,1900-0642,C,Sin categorÃ­a,2,2021,19,35 ,326 - 340,10.18041/1900-0642/criteriolibre.2021v19n35.8371,"GERSSON FREDY TORRES BAQUERO, SEBASTIAN ROBLEDO GIRALDO, SANDRA PATRICIA ROJAS BERRIO",1019
GESNE,Artículos publicados,Publicado en revista especializada,Finanzas corporativas y sostenibilidad: un análisis bibliométrico e identificación de tendencias,Colombia,Revista Semestre Econòmico ,2248-4345,C,Sin categorÃ­a,3,2021,24,56 ,25 - 51,10.22395/seec.v24n56a1,"PEDRO LUIS DUQUE HURTADO, DAMIAND FELIPE TREJOS SALAZAR, JUAN CARLOS CHICA MESA, OSCAR HERNAN HOYOS LLANOS",1020
GESNE,Artículos publicados,Publicado en revista especializada,"""Hasta la vista, baby"" - will machine learning terminate human literature reviews in entrepreneurship?",Inglaterra,Journal of Small Business Management ,1540-627X,A1,Q1,10,2021,N/A, ,1 - 30,10.1080/00472778.2021.1955125,"SEBASTIAN ROBLEDO GIRALDO, ANDRES MAURICIO GRISALES AGUIRRE, MATHEW HUGHES, FABIAN EGGERS",1021
GESNE,Artículos publicados,Publicado en revista especializada,Una revisión bibliográfica del Fintech y sus principales subáreas de estudio,Colombia,Economicas Cuc ,0120-3932,Sin categorÃ­a,Sin categorÃ­a,1,2021,43,N/A ,1 - 4,10.17981/econcuc.43.1.2022.Econ.4,"NAYRA ALIDA BARRERA RUBACETI, SEBASTIAN ROBLEDO GIRALDO, MAGDA ZARELA SEPULVEDA ANGARITA",1022
GESNE,Artículos publicados,Publicado en revista especializada,Neuromarketing: Its current status and research perspectives,Colombia,Estudios Gerenciales ,0123-5923,B,Q4,26,2020,36,157 ,525 - 539,10.18046/j.estger.2020.157.3890,"PEDRO LUIS DUQUE HURTADO, LUZ ALEXANDRA MONTOYA RESTREPO, IVAN ALONSO MONTOYA RESTREPO",1023
GESNE,Artículos publicados,Publicado en revista especializada,Análisis de campo para evaluar la penetración de la tecnología de empaques lácteos inteligentes en el mercado colombiano,Venezuela,Espacios ,0798-1015,B,Q3,NA,2020,41,36 ,141 - 151,10.48082/espacios-,CAMILO ALBERTO HIGUITA CARDENAS,1025
GESNE,Artículos publicados,Publicado en revista especializada,Factores salariales y emocionales asociados a la Satisfacción laboral para Colombia en el año 2018,Colombia,Equidad & Desarrollo ,1692-7311,C,Sin categorÃ­a,NA,2020,1,3 ,1 - 31,10.19052/eq.vol1.iss36.3,"JUAN DIEGO GIRALDO OSORIO, MARCELA GIRALDO OSORIO",1026
GESNE,Artículos publicados,Publicado en revista especializada,Marketing viral: Aplicación y tendencias,Colombia,Revista Clío América ,2389-7848,C,Sin categorÃ­a,18,2020,14,27 ,1 - 15,10.21676/23897848.3759,PEDRO LUIS DUQUE HURTADO,1027
GESNE,Artículos publicados,Publicado en revista especializada,SAP Algorithm for Citation Analysis: An improvement to Tree of Science,Colombia,Ingenieria e Investigacion ,0120-5609,B,Q3,54,2020,40,1 ,8 - 13,10.15446/ing.investig.v40n1.77718,"DANIEL STIVEN VALENCIA JIMENEZ, SEBASTIAN ROBLEDO GIRALDO, RICARDO PINILLA ESTUPINAN, NESTOR DARIO DUQUE MENDEZ, GERARD OLIVAR TOST",1029
GESNE,Artículos publicados,Publicado en revista especializada,Características De La Logística E Infraestructura De Puerto Antioquia En Las Exportaciones Antioqueñas,Colombia,Revista En Contexto ,2346-3279,Sin categorÃ­a,Sin categorÃ­a,4,2020,8,N/A ,01 - 24,,"YASMIN ALEXANDRA VASQUEZ SUAREZ, MARIA ISABEL GUERRERO MOLINA",1030
